CustomerID,frequency,recency,T,monetary_value,pred_purchases_90d,prob_alive,pred_avg_order_value,CLV,CLV_Tier
12578,1.0,309.0,330.0,1185.85,0.37801099561935625,0.9999999997515374,5851.225868223582,8298.097434013738,Platinum
12582,1.0,50.0,288.0,306.2,0.4250631054435313,0.9999999984093639,1514.2515832973452,2414.7861777060425,High
12583,14.0,371.0,373.0,458.96571428571434,3.1092677412547296,1.0,486.7480128915067,5677.923571483059,Platinum
12584,8.0,277.0,280.0,234.315,2.3478207889073017,1.0,260.3768659994985,2293.4779717230235,Medium
12585,1.0,117.0,351.0,777.25,0.3581863800804165,0.9999999990805843,3836.688617247785,5155.761932718075,Platinum
12589,1.0,116.0,144.0,515.18,0.7415151494678076,0.999999999708874,2544.594203730341,7078.900303094284,Platinum
12592,1.0,121.0,213.0,205.8,0.5465453663154586,0.9999999995485427,1019.245366953806,2089.9321972894627,Medium
12593,2.0,110.0,218.0,91.05,0.8728721597630856,1.0,152.16600873133177,498.305321733003,Low
12594,8.0,285.0,322.0,374.65250000000003,2.0823324189262187,1.0,416.24624854437076,3251.8284548154948,High
12596,1.0,191.0,242.0,348.32,0.49215769474833276,0.9999999996916826,1721.9175378032205,3179.3904323595198,High
12597,3.0,249.0,268.0,1098.3566666666666,1.0189119853368425,1.0,1496.25961690954,5719.668512172883,Platinum
12598,6.0,275.0,284.0,383.7033333333333,1.7797996491320216,1.0,442.6727529236416,2955.8414997497016,High
12599,6.0,275.0,304.0,138.45333333333335,1.6790818175717077,1.0,159.8456749558992,1006.9316285507311,Low
12600,9.0,343.0,371.0,280.28222222222223,2.053708176186186,1.0,307.6341339814312,2370.284561105592,High
12601,4.0,143.0,332.0,108.19999999999999,1.0839044904939683,1.0,135.42079001241726,550.6854382753509,Low
12604,1.0,182.0,261.0,75.67999999999999,0.4620342897058948,0.9999999996376596,377.70942202729856,654.7255065509863,Low
12609,2.0,240.0,318.0,419.46,0.6353061166905976,1.0,698.2301479595474,1664.2128364195823,Medium
12610,4.0,104.0,126.0,288.1975,2.356738672834884,1.0,360.219158521013,3184.970908479603,High
12613,2.0,205.0,262.0,1261.3600000000001,0.749546710461345,1.0,2098.100428451112,5900.002681546292,Platinum
12615,3.0,166.0,168.0,552.15,1.4875432834654785,1.0,752.3877919836187,4198.92952650341,High
12616,1.0,202.0,297.0,457.7,0.4140200501459959,0.9999999996218278,2261.1982145328648,3512.264721883014,High
12619,8.0,237.0,253.0,429.40749999999997,2.5574317382215317,1.0,477.0612697699481,4577.258548051653,Platinum
12620,2.0,190.0,204.0,388.875,0.9210927740195473,1.0,647.374900865077,2237.1055067773354,Medium
12621,16.0,364.0,365.0,826.56625,3.6036277730530926,1.0,869.9691374052609,11761.72458055828,Platinum
12624,1.0,71.0,177.0,341.19,0.6334430650931566,0.9999999993793545,1686.7642078975489,4008.5674617663103,High
12625,1.0,108.0,319.0,967.2,0.3892972655972829,0.9999999991202786,4773.20685225232,6971.38138986249,Platinum
12626,8.0,303.0,326.0,690.56,2.060145896466537,1.0,767.1168780360904,5929.072348293063,Platinum
12627,6.0,130.0,140.0,618.4183333333334,3.1328096813994413,1.0,713.350663648203,8384.251860391676,Platinum
12628,2.0,60.0,64.0,226.41,2.0580142720531502,1.0,377.2360184324105,2912.6531395456745,High
12630,1.0,34.0,43.0,569.09,1.551844525745826,0.9999999997328461,2810.388876270981,16362.20616222921,Platinum
12633,3.0,229.0,287.0,383.72,0.961367374258208,1.0,523.0051441355401,1886.351292724244,Medium
12635,1.0,65.0,154.0,1005.54,0.7050632565321326,0.9999999994323512,4962.236118533308,13126.010342811162,Platinum
12637,6.0,256.0,323.0,750.87,1.5934196566490095,1.0,866.0965060754843,5177.5427212328195,Platinum
12640,2.0,58.0,81.0,204.995,1.7897620736142283,1.0,341.628200334386,2293.9093311638835,Medium
12642,2.0,82.0,107.0,323.40500000000003,1.4922749439996021,1.0,538.5145762852188,3014.904390268055,High
12643,4.0,204.0,332.0,618.36,1.0839044904939683,1.0,772.5581706890667,3141.5895209302953,High
12645,3.0,283.0,316.0,468.6266666666667,0.8850731678366239,1.0,638.6384399851762,2120.6132185859396,Medium
12646,1.0,45.0,49.0,615.28,1.4572419223294693,0.9999999997575795,3038.1213178338103,16609.784688974218,Platinum
12647,10.0,347.0,369.0,335.082,2.2786179635696175,1.0,364.20869933471585,3113.5014036670677,High
12649,1.0,105.0,212.0,248.51000000000002,0.548636021933815,0.999999999474942,1229.8202225318196,2531.3557435442763,High
12653,1.0,148.0,296.0,1430.75,0.41521863879501036,0.9999999994466109,7058.666330201001,10995.797350128189,Platinum
12654,3.0,285.0,295.0,145.12666666666667,0.9390374481291569,1.0,198.06795623018323,697.7893975493502,Low
12656,4.0,216.0,233.0,877.4925000000001,1.4638542969151065,1.0,1096.188016812228,6020.189141976776,Platinum
12657,2.0,67.0,78.0,512.37,1.8318995872244352,1.0,852.7163669409837,5860.48417712604,Platinum
12662,9.0,373.0,373.0,398.70000000000005,2.0439847074013855,1.0,437.5600929547159,3355.386726416862,High
12664,8.0,314.0,322.0,527.5375,2.0823324189262187,1.0,586.0518283100982,4578.395644308794,Platinum
12668,3.0,344.0,355.0,1112.4266666666667,0.7997222902826655,1.0,1515.4213687068593,4546.737086508581,Platinum
12669,2.0,106.0,256.0,803.865,0.7642714725883953,1.0,1337.4000436387964,3834.742585300499,High
12670,4.0,222.0,232.0,590.75,1.4690559135758543,1.0,738.0761198021248,4067.866707745522,High
12673,1.0,321.0,326.0,389.62,0.38203857036262784,0.999999999768189,1925.5406128529035,2759.860484508852,High
12674,3.0,169.0,207.0,461.2866666666667,1.2612991488206775,1.0,628.6421885145064,2974.738950978328,High
12676,5.0,287.0,311.0,164.378,1.396764686585649,1.0,195.77761324055393,1025.9200328489774,Low
12678,8.0,311.0,353.0,2175.8975,1.921923313904959,1.0,2416.844420537162,17426.572746075653,Platinum
12679,3.0,225.0,283.0,106.32000000000001,0.972935376756184,1.0,145.21765667453533,530.06686082422,Low
12680,3.0,113.0,113.0,183.67666666666665,1.9912583152134757,1.0,250.5687047580193,1871.8957767224335,Medium
12681,19.0,353.0,367.0,671.2642105263158,4.234699488691741,1.0,700.7125913638756,11132.424337679957,Platinum
12682,26.0,368.0,371.0,459.69153846153847,5.6929005798411385,1.0,474.2686124466306,10129.43488579789,Platinum
12683,10.0,361.0,365.0,741.3489999999999,2.3006111275348693,1.0,805.6676725547803,6953.867126933873,Platinum
12684,6.0,206.0,213.0,299.0883333333333,2.261334422966721,1.0,345.09308645171285,2927.7115540136274,High
12685,5.0,65.0,93.0,462.76800000000003,3.534725634441028,1.0,550.7649702778016,7303.806418194724,Platinum
12689,1.0,102.0,127.0,736.58,0.8129670646424004,0.999999999710524,3636.17165690225,11090.3323966505,Platinum
12691,5.0,329.0,357.0,171.16,1.238675248373701,1.0,203.84599440422102,947.298556362433,Low
12693,3.0,192.0,319.0,231.28666666666666,0.8778661805538918,1.0,315.4081506052379,1038.7916841867682,Low
12694,1.0,113.0,183.0,430.16999999999996,0.6170907281748673,0.9999999995983271,2125.4659323024102,4920.739829943945,Platinum
12695,3.0,203.0,210.0,164.28333333333333,1.246713324897398,1.0,224.15717385140883,1048.4469913019623,Low
12697,2.0,141.0,169.0,283.54499999999996,1.0686882869109102,1.0,472.2373113126641,1893.3834692603857,Medium
12700,3.0,208.0,215.0,1282.52,1.2231390978376462,1.0,1747.0692888001079,8017.024525789344,Platinum
12701,1.0,163.0,242.0,460.63,0.49215769471523246,0.9999999996244271,2275.644113077552,4201.804651643116,High
12704,6.0,162.0,169.0,335.2133333333333,2.716866753048568,1.0,386.7531402400296,3942.11620284176,High
12705,7.0,342.0,357.0,858.6128571428571,1.6815636254340933,1.0,969.1097972998659,6113.832307798634,Platinum
12708,9.0,339.0,368.0,279.6077777777778,2.0684680846980372,1.0,306.89414508058314,2381.577186448876,High
12709,14.0,351.0,366.0,658.13,3.161659825694531,1.0,697.9376518233505,8278.64010091021,Platinum
12710,2.0,105.0,201.0,215.02999999999997,0.9321272193055589,1.0,358.31390916528375,1253.0433363509155,Low
12712,12.0,343.0,371.0,351.7166666666667,2.695918600360589,1.0,376.82717655339115,3811.3271229447264,High
12714,4.0,285.0,294.0,935.1400000000001,1.2038393138226475,1.0,1168.1838164683302,5276.026174940097,Platinum
12716,1.0,130.0,133.0,375.59000000000003,0.7862280911549093,0.9999999997670135,1856.3679314256142,5475.702546303561,Platinum
12717,1.0,94.0,245.0,421.24,0.4871428915523542,0.9999999992861166,2081.437988956317,3804.0575664567855,High
12719,1.0,60.0,65.0,361.35,1.2534727388633,0.9999999997563433,1786.1598784302755,8399.674503795475,Platinum
12720,20.0,367.0,369.0,265.41700000000003,4.4295516146132226,1.0,276.48374590682363,4594.694128881672,Platinum
12721,5.0,323.0,354.0,473.90599999999995,1.2478864887362346,1.0,564.0155791543752,2640.5440491767954,High
12722,3.0,65.0,150.0,231.57000000000002,1.6218095718858998,1.0,315.79401862295225,1921.4584305370636,Medium
12723,2.0,62.0,65.0,212.82999999999998,2.0400282447612454,1.0,354.6558564071397,2714.3793967368633,High
12724,3.0,327.0,332.0,292.17,0.8479459557844592,1.0,398.3243781764378,1267.1624475296264,Low
12726,6.0,329.0,357.0,406.46999999999997,1.460119436903899,1.0,468.9277164645139,2568.7481074974544,High
12727,5.0,310.0,320.0,693.24,1.3627362586414176,1.0,824.9519274515959,4217.622321764049,High
12728,3.0,261.0,332.0,194.59666666666666,0.8479459557844592,1.0,265.44051212310285,844.4279774069954,Low
12731,10.0,341.0,364.0,1782.4009999999998,2.3061759156934443,1.0,1936.8984813300308,16758.167425923857,Platinum
12735,1.0,22.0,337.0,459.8,0.37116337586847165,0.9999999966554427,2271.5519302133575,3163.115278666923,High
12739,1.0,21.0,99.0,37.5,0.9663333600569133,0.9999999992555277,189.4690102743471,686.8982235571301,Low
12744,5.0,267.0,318.0,3845.244,1.3701540656385969,1.0,4574.814755732812,23516.362764019457,Platinum
12747,10.0,367.0,369.0,383.745,2.2786179635696175,1.0,417.08702322961256,3565.540951242558,High
12748,112.0,373.0,373.0,301.02482142857144,23.98881520477891,1.0,303.1911191855504,27286.79380651174,Platinum
12749,3.0,210.0,213.0,1077.26,1.2324609891240104,1.0,1467.528338272906,6785.579012987466,Platinum
12753,5.0,340.0,362.0,3567.7599999999998,1.2236216976018481,1.0,4244.698760625323,19485.936276476194,Platinum
12754,2.0,73.0,308.0,1482.585,0.6530807481070384,0.9999999999999998,2465.9425745512976,6041.949268838786,Platinum
12755,1.0,85.0,365.0,17.549999999999997,0.3460861587851465,0.9999999986351382,91.10871130966974,118.29635645786723,Low
12757,8.0,196.0,211.0,837.06875,2.9698843798993884,1.0,929.8405149821743,10360.369425859168,Platinum
12758,1.0,160.0,276.0,1221.4,0.4407373455468941,0.9999999995419511,6026.499483671919,9964.88312665373,Platinum
12759,2.0,223.0,275.0,543.32,0.7195115132436224,1.0,904.1785182430551,2440.7267807881126,High
12762,1.0,18.0,25.0,1436.93,1.927175012894806,0.9999999997344053,7089.135836346451,51255.6432490577,Platinum
12763,1.0,231.0,369.0,174.0,0.34277767748318505,0.9999999995706326,862.4605295063502,1109.1211695088662,Low
12766,6.0,363.0,366.0,973.39,1.4284864349622375,1.0,1122.7109052166954,6016.879248226095,Platinum
12775,4.0,294.0,311.0,292.89750000000004,1.1470580560586479,1.0,366.0889752239695,1575.4306258661538,Medium
12778,5.0,293.0,312.0,137.55,1.392900060133688,1.0,163.86099132093443,856.2937400335913,Low
12779,7.0,334.0,371.0,533.3142857142858,1.6255678934032523,1.0,602.004529953928,3671.403403968471,High
12781,1.0,221.0,284.0,277.48,0.4301624923118577,0.999999999683191,1372.6521955146118,2215.2374398618495,Medium
12782,4.0,353.0,357.0,466.855,1.017231059843503,1.0,583.3440048206809,2226.23796791557,Medium
12783,4.0,73.0,75.0,471.72249999999997,3.3227475473811126,1.0,589.4230117997532,7347.704251088016,Platinum
12784,1.0,6.0,15.0,56.0,2.2263191939013276,0.9999999997115974,280.68031507868454,2344.3725086382765,Medium
12787,2.0,183.0,192.0,152.78,0.966875966393109,1.0,254.8076436223453,924.2946746433305,Low
12793,1.0,37.0,371.0,413.68,0.3411470440912699,0.9999999971766509,2044.1646125065445,2616.282958819059,High
12794,1.0,45.0,98.0,543.41,0.972888197084506,0.9999999995384694,2683.77772452096,9795.72789013999,Platinum
12798,2.0,160.0,170.0,2685.0,1.063817837876794,1.0,4465.259623271174,17821.375352619467,Platinum
12808,2.0,332.0,368.0,177.125,0.5592075074521643,1.0,295.2873228937162,619.5053051142283,Low
12811,2.0,24.0,284.0,137.3,0.7000899237849135,0.9999999999999996,229.0682542150411,601.6528344411129,Low
12815,1.0,51.0,198.0,448.1,0.5796796429733835,0.9999999990451653,2213.866942850614,4814.67302710696,Platinum
12816,1.0,81.0,176.0,253.55,0.6362530854609794,0.9999999994572879,1254.6691401650012,2994.927762615824,High
12820,3.0,323.0,326.0,257.29333333333335,0.8614978064555745,1.0,350.8262950076744,1133.8968453853622,Low
12822,1.0,17.0,87.0,257.98,1.0513337244695566,0.99999999928555,1276.51054991004,5034.9161038093225,Platinum
12823,4.0,222.0,296.0,363.375,1.1968690802609676,1.0,454.108125581972,2039.074787209467,Medium
12826,6.0,363.0,365.0,219.95333333333335,1.4319333638560408,1.0,253.83306274130595,1363.6352909094928,Medium
12827,2.0,39.0,44.0,106.2,2.498594302579685,1.0,177.3566902249144,1662.5340735732636,Medium
12828,5.0,128.0,130.0,158.342,2.8058063425191797,1.0,188.59673021137462,1985.2677403822458,Medium
12829,1.0,24.0,360.0,207.25,0.3503126695199746,0.9999999964905477,1026.3943611141458,1348.9546076756421,Medium
12830,4.0,134.0,171.0,1148.2,1.8756034686021679,1.0,1434.2738476878826,10092.536783244941,Platinum
12832,1.0,66.0,98.0,115.23,0.9728881972074798,0.9999999996648701,572.7044006765714,2090.3580873948413,Medium
12836,3.0,252.0,311.0,588.7233333333334,0.8973514255316453,1.0,802.1965436349303,2700.6641384590175,High
12838,1.0,340.0,373.0,292.34000000000003,0.3395318531483166,0.9999999997416844,1445.917059806096,1841.8367735323645,Medium
12839,13.0,365.0,367.0,399.1392307692308,2.9379409836080903,1.0,425.28995363928124,4687.6526710908,Platinum
12840,3.0,83.0,226.0,624.2333333333332,1.1742886655978955,1.0,850.5571553138785,3747.189060521758,High
12841,23.0,367.0,371.0,162.09130434782608,5.0506901556667225,1.0,167.95290994898312,3182.4786115577067,High
12842,1.0,238.0,308.0,808.26,0.40127822546936953,0.9999999996788498,3989.5784854630556,6006.20071784068,Platinum
12843,7.0,199.0,264.0,229.83714285714285,2.180523315472209,1.0,259.52513580013056,2123.0850676422765,Medium
